layer,d_new,percentile,ce_raw,ce_base,ce_full,dce_base,dce_full,base_mean_cos,base_mean_l2,base_orig_mean,base_orig_std,base_rec_mean,base_rec_std,full_mean_cos,full_mean_l2,full_orig_mean,full_orig_std,full_rec_mean,full_rec_std,n_tokens_base,n_tokens_full
0,32,0.5,2.2988252569750367,14.045521292217327,2.424559471365639,11.746696035242291,0.12573421439060217,0.3641975923597226,20.025593635569813,-0.009067535400390625,1.1884114583333334,-0.41962183515230816,19.800172074635825,0.783781995250203,0.5386397808412963,-0.009067535400390625,1.1884114583333334,-0.008011978869520438,1.0967191020647684,1422,1422
1,32,0.5,2.2988252569750367,18.541116005873715,2.347099853157122,16.24229074889868,0.04827459618208518,0.802427808276041,34.51345327299523,0.0205322265625,1.1358072916666666,0.5533521761496861,33.09824797312419,0.8903871145932484,0.42166280947657075,0.0205322265625,1.1358072916666666,0.022599037208904823,1.1203089147806167,1422,1422
2,32,0.5,2.2988252569750367,18.704845814977972,2.359306167400881,16.406020558002936,0.06048091042584414,0.5318395568348687,29.544274760700983,0.004977782567342122,0.7938151041666667,-0.08979629824558893,22.33734785715739,0.7294109219740211,0.6295770304447823,0.004977782567342122,0.7938151041666667,0.003264373400209782,0.6019586592912674,1422,1422
3,32,0.5,2.2988252569750367,12.428781204111601,2.3597650513950073,10.129955947136565,0.06093979441997055,0.49773878320192316,33.59610382380532,0.0068837165832519535,0.9287109375,-0.5018372188011805,26.42426560719808,0.7252025235386673,0.6437204776098624,0.0068837165832519535,0.9287109375,0.006477113382425159,0.7876739641030629,1422,1422
4,32,0.5,2.2988252569750367,17.023494860499266,2.3872980910425845,14.72466960352423,0.0884728340675478,0.5924607107910929,30.54144493135219,-0.0032151381174723307,1.05390625,-0.6732916762431462,29.564724413553872,0.7370885380880406,0.6363145812151301,-0.0032151381174723307,1.05390625,-0.0037667764345921265,0.8685536503791809,1422,1422
5,32,0.5,2.2988252569750367,23.84948604992658,2.3337004405286343,21.550660792951543,0.034875183553597644,0.6260742470517272,33.19540662805743,0.017314656575520834,1.0444661458333333,0.35228260109821957,31.868304379781087,0.7428475660278492,0.6300026039198648,0.017314656575520834,1.0444661458333333,0.016841639143725235,0.8835606396198272,1422,1422
6,32,0.5,2.2988252569750367,14.970631424375918,2.3433370044052864,12.67180616740088,0.04451174743024966,0.33383925286358757,25.876102495797074,0.013619232177734374,1.116015625,-0.03772863055006989,24.764266681671142,0.6278545571446587,0.7372899236558359,0.013619232177734374,1.116015625,0.014424620607557396,0.9342330475648244,1422,1422
7,32,0.5,2.2988252569750367,14.613803230543319,2.387756975036711,12.314977973568283,0.08893171806167421,0.6136235198223473,26.19192661548298,0.02166468302408854,1.3217447916666667,0.28837545961141586,29.61047455469767,0.6933411810803849,0.6820182189995059,0.02166468302408854,1.3217447916666667,0.022108805427948634,1.199609272678693,1422,1422
8,32,0.5,2.2988252569750367,11.361233480176212,2.3560939794419973,9.062408223201174,0.057268722466960575,0.40178023041887456,21.649739476028206,0.015973695119222007,1.221484375,-0.14419408378501733,24.559561602274577,0.6907949695774942,0.6769608867822318,0.015973695119222007,1.221484375,0.014537153098111351,1.0304162661234537,1422,1422
9,32,0.5,2.2988252569750367,19.133627019089573,2.3182819383259914,16.834801762114537,0.019456681350954685,0.25344428667371616,14.936496042501071,0.019554583231608073,1.6911458333333333,-0.4555601055423419,16.93231480916341,0.5841690370637489,0.7534839640857466,0.019554583231608073,1.6911458333333333,0.01999691443052143,1.5611368556817373,1422,1422
10,32,0.5,2.2988252569750367,17.53303964757709,2.3173641703377386,15.234214390602055,0.01853891336270186,0.23718069659339058,13.923279495346563,0.006299448013305664,1.4149739583333334,0.17605328584710758,15.858901341756185,0.5122019584001201,0.813931912477174,0.006299448013305664,1.4149739583333334,0.006795890412953061,1.1839896013339362,1422,1422
11,32,0.5,2.2988252569750367,15.527900146842878,2.3219530102790014,13.229074889867842,0.02312775330396466,0.47015724001051507,23.439607107857277,0.014055887858072916,1.66484375,0.3349591434001923,28.574008560180665,0.6796920420248297,0.6697561771054811,0.014055887858072916,1.66484375,0.013561669031817776,1.4944597721099853,1422,1422
12,32,0.5,2.2988252569750367,17.0359765051395,2.329570484581498,14.737151248164466,0.030745227606461256,0.2565020896211455,16.467826349658136,0.0025921980539957683,1.2819010416666667,0.18723311200737952,21.194452985127768,0.5628451559949357,0.7585605937888016,0.0025921980539957683,1.2819010416666667,0.003121093835701079,1.0280285269021987,1422,1422
13,32,0.5,2.2988252569750367,14.635829662261381,2.3432452276064613,12.337004405286343,0.044419970631424555,0.2970953197251225,20.631989652094457,-0.01226820945739746,1.709765625,-0.4697237948576609,35.605700906117754,0.48071880984406934,0.9765966585752163,-0.01226820945739746,1.709765625,-0.012706334090034943,1.7027139246463776,1422,1422
14,32,0.5,2.2988252569750367,13.334067547723935,2.341409691629956,11.035242290748897,0.042584434654919345,0.33368430157753987,17.9387864275153,-0.010183096428712209,1.7686197916666666,-0.4513360957304637,27.707347361246743,0.6107532488478219,0.731934312023694,-0.010183096428712209,1.7686197916666666,-0.010993166842187445,1.4575926701227824,1422,1422
15,32,0.5,2.2988252569750367,13.248164464023494,2.3605910425844345,10.949339207048457,0.06176578560939783,0.29421929786644574,17.192055564054122,0.016355037689208984,2.13359375,0.2715277055899302,31.59547996520996,0.5630732072221244,0.7792406665624948,0.016355037689208984,2.13359375,0.0135072589822812,1.8599256892999014,1422,1422
16,32,0.5,2.2988252569750367,11.379221732745961,2.3862885462555066,9.080396475770925,0.08746328928046987,0.3476697085778924,21.731227676241375,0.01305548350016276,2.212890625,0.21058429206411045,47.4545207341512,0.5757114172987797,0.8245019537151782,0.01305548350016276,2.212890625,0.01632629365970691,2.0417286177476246,1422,1422
17,32,0.5,2.2988252569750367,10.463289280469898,2.4218979441997064,8.164464023494862,0.12307268722466969,0.33038855755882424,20.06063546611287,-0.006059503555297852,2.31875,-0.3614221726854642,47.10160757700602,0.5716285008083081,0.8272326901324523,-0.006059503555297852,2.31875,-0.002088012555517101,2.1139301717281342,1422,1422
18,32,0.5,2.2988252569750367,21.526431718061673,2.417125550660793,19.227606461086637,0.11830029368575623,0.42676862315621894,25.53057138091569,-0.03404159545898437,2.3411458333333335,-0.5087157736221949,60.25422999064128,0.6291738220407993,0.769025655067755,-0.03404159545898437,2.3411458333333335,-0.030969046448202184,2.0284228305021923,1422,1422
19,32,0.5,2.2988252569750367,25.88546255506608,2.4422723935389135,23.586637298091045,0.14344713656387675,0.4785628027050807,26.35017540954504,0.01165616512298584,2.398177083333333,0.4022218798597654,63.25281149546306,0.6573869608625581,0.7288035732784351,0.01165616512298584,2.398177083333333,0.014458094622114004,1.9905170222123465,1422,1422
20,32,0.5,2.2988252569750367,13.48898678414097,2.4308920704845813,11.190161527165934,0.13206681350954463,0.49945384138244114,24.28491910566928,-0.0039276123046875,2.570572916666667,-0.12054361241559187,63.22297585805257,0.6095430720204542,0.8652965643570225,-0.0039276123046875,2.570572916666667,-0.005474544431490358,2.5059433897336323,1422,1422
21,32,0.5,2.2988252569750367,9.970631424375918,2.3969346549192365,7.671806167400882,0.09810939794419982,0.4727607769302175,21.074379707690532,-0.03788350423177083,2.896875,-0.8336219092210134,63.13681252797445,0.6933162671771901,0.7313395391536665,-0.03788350423177083,2.896875,-0.03756938353180885,2.56680543422699,1422,1422
22,32,0.5,2.2988252569750367,9.223384728340676,2.429607195301028,6.924559471365639,0.1307819383259914,0.49086850269601984,24.860788637743386,-0.026769510904947915,3.2861979166666666,-2.662786078453064,83.92407239278158,0.6456689905013716,0.9108461743501001,-0.026769510904947915,3.2861979166666666,-0.019856798376713412,3.8245766162872314,1422,1422
23,32,0.5,2.2988252569750367,7.5998531571218795,2.589574155653451,5.301027900146843,0.29074889867841414,0.532067846815965,17.46747786552762,0.0025995731353759765,3.62890625,-0.0560252091071258,70.27459602355957,0.6009560137693725,1.1359357250390676,0.0025995731353759765,3.62890625,0.002540807870294278,5.053462505340576,1422,1422
24,32,0.5,2.2988252569750367,8.351321585903083,2.830763582966226,6.052496328928046,0.5319383259911894,0.669501032339705,20.824298477709377,-0.071795654296875,5.731770833333333,-2.996078372001648,128.2845698038737,0.6900224799680643,1.140232200193338,-0.071795654296875,5.731770833333333,-0.05348497366746111,9.214549771944682,1422,1422
25,32,0.5,2.2988252569750367,13.522760646108663,4.762665198237886,11.223935389133626,2.463839941262849,0.7257190441448141,20.153484467883317,-0.09202880859375,6.805729166666667,-2.32890145778656,143.65639572143556,0.6401354257232194,1.5453581172873367,-0.09202880859375,6.805729166666667,-0.07966409142342551,13.108847983678181,1422,1422
